"country","indicator","affected-product","type","Unit","Date","Value"
"Thailand","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","2"
"Thailand","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","2"
"Thailand","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","123"
"Thailand","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","166"
"Thailand","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","75"
"Thailand","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","107"
"Timor-Leste","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","17"
"Timor-Leste","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","20"
"Timor-Leste","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","5"
"Timor-Leste","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","8"
"Togo","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","37"
"Togo","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","50"
"Togo","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","14"
"Togo","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","23"
"Tokelau","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","12"
"Tokelau","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","14"
"Tokelau","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","3"
"Tokelau","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","4"
"Tonga","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","4"
"Tonga","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","9"
"Tonga","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","1"
"Tonga","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","4"
"Trinidad & Tobago","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","57"
"Trinidad & Tobago","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","76"
"Trinidad & Tobago","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","22"
"Trinidad & Tobago","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","34"
"Tunisia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","4"
"Tunisia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","4"
"Tunisia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","7"
"Tunisia","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","7"
"Tunisia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","65"
"Tunisia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","97"
"Tunisia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","25"
"Tunisia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","49"
"Turkey","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","1"
"Turkey","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","5"
"Turkey","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","2"
"Turkey","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","116"
"Turkey","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","156"
"Turkey","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","72"
"Turkey","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","100"
"Turkmenistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","41"
"Turkmenistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","56"
"Turkmenistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","16"
"Turkmenistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","28"
"Turks & Caicos Islands","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","6"
"Turks & Caicos Islands","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","9"
"Turks & Caicos Islands","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","2"
"Turks & Caicos Islands","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","2"
"Tuvalu","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","3"
"Tuvalu","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","6"
"Tuvalu","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","2"
"Tuvalu","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","4"
"Uganda","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","1"
"Uganda","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","1"
"Uganda","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","1"
"Uganda","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","1"
"Uganda","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","48"
"Uganda","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","69"
"Uganda","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","14"
"Uganda","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","26"
"Ukraine","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","1"
"Ukraine","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","1"
"Ukraine","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","97"
"Ukraine","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","134"
"Ukraine","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","71"
"Ukraine","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","94"
"United Arab Emirates","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","1"
"United Arab Emirates","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","116"
"United Arab Emirates","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","156"
"United Arab Emirates","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","83"
"United Arab Emirates","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","113"
"United Kingdom","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","11"
"United Kingdom","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","11"
"United Kingdom","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","6"
"United Kingdom","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","7"
"United Kingdom","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","124"
"United Kingdom","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","165"
"United Kingdom","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","95"
"United Kingdom","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","118"
"United States of America","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","23"
"United States of America","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","25"
"United States of America","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","1"
"United States of America","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","3"
"United States of America","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","109"
"United States of America","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","153"
"United States of America","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","79"
"United States of America","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","110"
"Uruguay","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","2"
"Uruguay","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","1"
"Uruguay","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","1"
"Uruguay","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","73"
"Uruguay","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","102"
"Uruguay","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","36"
"Uruguay","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","55"
"Uzbekistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","49"
"Uzbekistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","74"
"Uzbekistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","21"
"Uzbekistan","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","39"
"Vanuatu","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","19"
"Vanuatu","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","30"
"Vanuatu","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","5"
"Vanuatu","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","10"
"Venezuela","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","2"
"Venezuela","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","2"
"Venezuela","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","4"
"Venezuela","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","4"
"Venezuela","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","69"
"Venezuela","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","94"
"Venezuela","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","32"
"Venezuela","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","44"
"Vietnam","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","2"
"Vietnam","Implementing countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","3"
"Vietnam","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","108"
"Vietnam","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","149"
"Vietnam","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","63"
"Vietnam","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","94"
"Western Sahara","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","2"
"Western Sahara","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","2"
"Western Sahara","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","1"
"Yemen","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","38"
"Yemen","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","53"
"Yemen","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","12"
"Yemen","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","19"
"Zambia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","48"
"Zambia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","66"
"Zambia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","11"
"Zambia","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","20"
"Zimbabwe","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2019","55"
"Zimbabwe","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","76"
"Zimbabwe","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2019","11"
"Zimbabwe","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Liberalising","Number","2020","23"
"Wallis & Futuna Islands","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","1"
"US Virgin Islands","Affected Countries","Tanks, reservoirs & containers of iron, steel or aluminium","Harmful","Number","2020","1"
